genres,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Rock,32WjtBg3LWceg4votYjWeW,"Australia's Favourite Nursery Rhymes, Vol. 2",28.0,86706.0,False,0.737,0.233,7.0,-14.751,1.0,0.0373,0.954,0.0185,0.0846,0.881,113.64,4.0,children
Rock,1MmvHBySyfgJB8xzuAVLuD,Songs of the Sunrise Fox,21.0,186400.0,False,0.491,0.402,0.0,-17.451,1.0,0.0454,0.962,0.894,0.169,0.625,123.936,4.0,bluegrass
Rock,29TwxxB7NEDLNzrjIhg4dn,Prisma,5.0,368854.0,False,0.321,0.544,5.0,-16.168,0.0,0.046,0.12,0.835,0.332,0.088,155.876,5.0,detroit-techno
Rock,79dPOFmCNvwKAcDur9ZP0v,Everything,10.0,270302.0,False,0.218,0.428,7.0,-11.348,0.0,0.0427,0.85,0.927,0.065,0.0603,105.992,3.0,idm
Rock,4MNhEXczXGfJieZWUKi4CT,The Best - Reminiscent 10th Anniversary,44.0,304346.0,False,0.602,0.178,2.0,-14.532,0.0,0.0569,0.992,0.921,0.0899,0.254,145.995,3.0,new-age
Rock,1OKlHeAw64sMRBnLqPcccY,Troubles in Paradise,41.0,508110.0,False,0.747,0.72,7.0,-7.876,1.0,0.0482,0.00832,0.621,0.0851,0.206,127.006,4.0,techno
Rock,0qKX14YZHptDWiEN0CgxGz,Reborn,51.0,281106.0,False,0.403,0.646,0.0,-8.19,0.0,0.0372,0.443,0.000557,0.131,0.418,93.981,4.0,electronic
Rock,28cQtxqNKZBzXfqrL49ewR,C.V.O. Trance,8.0,309650.0,False,0.83,0.322,7.0,-10.953,1.0,0.232,0.00032,0.0476,0.0957,0.427,124.75,4.0,chicago-house
Rock,3t0xzfmXzIMbG3BFYeJEmr,Bora! Bora! Bora!,33.0,192000.0,False,0.664,0.926,9.0,-5.646,0.0,0.0439,0.0457,0.731,0.785,0.603,139.926,4.0,techno
Rock,4vak1viTYUPHgGS89lqCsZ,她與你(She and You),24.0,161014.0,False,0.763,0.704,10.0,-5.148,1.0,0.118,0.0907,0.0,0.148,0.359,131.871,4.0,mandopop
Rock,7eTy1IzCaICfm6JYy1BV4u,cold/mess,46.0,231897.0,False,0.731,0.317,6.0,-13.775,1.0,0.0358,0.812,0.149,0.106,0.33,114.078,4.0,folk
Rock,4nvUINyaGSGbwdD3QBUrhr,Celebrate This!,13.0,169014.0,False,0.899,0.914,9.0,-4.747,1.0,0.0898,0.213,0.0,0.0569,0.973,142.023,4.0,kids
Rock,6rsoBvxrlxdmqJyGPPciyq,"The End, So Far",71.0,203586.0,False,0.516,0.991,11.0,-2.587,0.0,0.126,0.000467,4.66e-05,0.327,0.402,95.017,4.0,metal
Rock,0sDiCaxE8xmytubZFTqLK2,FiXT Presents: Sinister Sounds,5.0,308199.0,False,0.465,0.568,2.0,-8.231,1.0,0.0339,0.00427,0.871,0.109,0.0273,95.012,4.0,industrial
Rock,5Bdxctj2mX8lWvY9ydOgnP,Act Two,28.0,189000.0,False,0.519,0.609,11.0,-9.415,0.0,0.0299,0.505,0.0,0.23,0.623,137.941,4.0,opera
Rock,51aWcGyeE65qRwCeJRNVtw,Slow Death,20.0,183760.0,True,0.506,0.973,7.0,-4.023,1.0,0.125,0.165,0.0269,0.391,0.218,160.056,3.0,hardstyle
Rock,6qXJU5VJB4DrLFeZzOxHdR,Thinking out Loud,43.0,212500.0,False,0.45,0.196,2.0,-23.646,1.0,0.0366,0.951,0.934,0.107,0.103,164.033,4.0,new-age
Rock,5ulkH9yCHVSUWyHcH1ScwE,Bothering Jesus,22.0,172239.0,False,0.462,0.917,9.0,-6.561,1.0,0.574,0.734,0.0,0.79,0.367,106.44,4.0,comedy
Rock,47WNjXohtA1A6gY2zTKZ91,> Album Title Goes Here <,50.0,246295.0,False,0.729,0.486,1.0,-6.278,1.0,0.0728,8.93e-05,0.266,0.245,0.642,128.015,4.0,electronic
Rock,1lTAR580qMHerXhkMNagDT,Arbeitsmusik Herbst/Winter 2022/2023,0.0,149384.0,True,0.668,0.81,0.0,-4.851,1.0,0.0278,0.0209,0.0056,0.0832,0.61,118.007,4.0,german
Rock,0mI9CsQIJUwbPPcZ6ShP28,Rebecca - Gesamtaufnahme Live,20.0,206626.0,False,0.608,0.57,3.0,-10.505,1.0,0.868,0.651,0.0,0.452,0.58,139.748,4.0,show-tunes
Rock,2TuQv76tDFGZbAA8vcrH9b,Human Movement,22.0,138506.0,False,0.45,0.942,1.0,-5.113,1.0,0.0348,6.9e-05,1.06e-06,0.133,0.722,174.978,4.0,power-pop
Rock,69exWD0EY2a92dg0naL4Uc,De Kalder Mig Skurken,7.0,157622.0,False,0.728,0.665,6.0,-6.232,1.0,0.263,0.675,0.0,0.0955,0.892,91.199,4.0,idm
Rock,4ho6jJU2nbX0NbiF33i4tX,To Feel Again / Trois,58.0,293489.0,False,0.496,0.873,4.0,-7.547,1.0,0.0362,0.00335,0.896,0.099,0.0458,130.0,4.0,ambient
Rock,5m2ml4iEksw2jcUob0bHbv,Snow White and the Seven Dwarfs (Original Motion Picture Soundtrack),22.0,149093.0,False,0.215,0.153,3.0,-18.912,1.0,0.0374,0.788,0.976,0.0917,0.193,89.836,3.0,disney
Rock,4RvtzkdXmDOjbggr6pu9jR,Time For Change,2.0,248426.0,False,0.77,0.871,2.0,-4.358,1.0,0.0775,0.158,0.00147,0.286,0.892,104.023,4.0,dancehall
Rock,0fRBuPyC2kTDICYNfDgFXp,... and Stuff,23.0,205222.0,False,0.662,0.848,7.0,-6.068,1.0,0.0539,0.000183,0.0856,0.246,0.366,114.088,4.0,industrial
Rock,48xmeRtNViFzlFSeboVeVX,The Stardust Memory,33.0,232991.0,False,0.623,0.698,3.0,-5.808,1.0,0.0271,0.0244,0.000168,0.355,0.502,143.318,4.0,techno
Rock,7Cco1bTMeDEiczmACdIDHu,Frozen Planet II (Original Television Soundtrack),32.0,182921.0,False,0.323,0.319,7.0,-19.483,1.0,0.0412,0.694,0.936,0.0871,0.0356,96.632,3.0,german
Rock,42ZVk59gT4tMlrZmd8Ijxf,Indestructible (Deluxe Edition),69.0,278026.0,False,0.429,0.966,8.0,-4.605,1.0,0.0733,0.000209,0.124,0.371,0.525,179.956,4.0,metal
Rock,0upLyFR8Rr52ZpMp5esQoq,Van Halen (Remastered),68.0,156146.0,False,0.454,0.946,1.0,-5.978,0.0,0.13,0.0223,0.0,0.173,0.647,138.18,4.0,hard-rock
Rock,1wKvdhEdWatU04C5yM7trX,"Tektones, Vol. 3",44.0,276818.0,False,0.649,0.907,10.0,-7.016,1.0,0.0683,0.00194,0.834,0.112,0.236,131.989,4.0,techno
Rock,6WRAT99PciJ4p8ZaOeMIZH,Золотой фонд 19го века,0.0,170053.0,False,0.211,0.488,10.0,-7.149,1.0,0.0425,0.993,0.188,0.215,0.208,78.623,3.0,romance
Rock,0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),90.0,182906.0,True,0.801,0.601,8.0,-7.574,0.0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,4.0,dance
Rock,43u7GAUm1d6P1byviQdwxs,CHICKEN DANCE PARTY,9.0,200575.0,False,0.653,0.909,6.0,-3.33,1.0,0.0889,0.439,0.0,0.106,0.762,123.013,4.0,kids
Rock,5ZTHOf00jxuqRhAW9fKXKJ,Contour EP,44.0,321633.0,False,0.787,0.912,0.0,-8.04,0.0,0.0443,0.0757,0.892,0.173,0.496,125.005,4.0,minimal-techno
Rock,2RzuiQcbRYMK4HlnhzSmDF,Eu Vou Fazer Você Voar,40.0,216053.0,False,0.607,0.54,7.0,-14.257,1.0,0.0355,0.37,0.00196,0.264,0.532,101.047,4.0,mpb
Rock,4l1Njnem4nsIElYYtHDOuA,Classical Christmas,0.0,148853.0,False,0.356,0.324,11.0,-10.077,0.0,0.0379,0.952,0.163,0.126,0.179,99.903,4.0,sleep
Rock,5xYIEUJBaja5MUnfc2QYhz,Holiday - A Soldier Is Never Off Duty (Original Motion Picture Soundtrack),45.0,353103.0,False,0.437,0.376,4.0,-6.292,0.0,0.0329,0.903,0.0,0.0924,0.346,173.898,4.0,indian
Rock,1t25hKpVYInuzw2opW97yJ,Lethal,63.0,151128.0,False,0.781,0.768,4.0,-5.525,0.0,0.183,0.744,5.92e-06,0.11,0.816,143.156,4.0,hip-hop
Rock,21J0nl589YArJoYUc2brCM,From The Ashes - New Beats,0.0,253983.0,False,0.404,0.789,2.0,-4.516,1.0,0.0566,0.0243,0.000231,0.226,0.159,154.858,4.0,dubstep
Rock,67VnPLN3mqfnyJYVtSSeBT,Phoenix Rising,18.0,144800.0,False,0.29,0.959,10.0,-6.059,1.0,0.0913,2.09e-06,0.176,0.206,0.0372,160.57,3.0,black-metal
Rock,3Z7v81KhZWSRrunCF4NzPs,Box Steady,16.0,386094.0,False,0.782,0.86,9.0,-8.674,0.0,0.0451,0.00141,0.89,0.199,0.697,123.993,4.0,idm
Rock,2UDumaw7osnyjH7RZ2DLpB,Human,68.0,200146.0,False,0.402,0.97,2.0,-4.538,0.0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,4.0,metal
Rock,70h6fS2JSDS8UAhmijEj2y,40 - Reis mee!,31.0,165306.0,False,0.71,0.752,5.0,-4.478,1.0,0.041,0.492,0.0,0.197,0.457,114.073,4.0,children
Rock,0Gdc7WEm7QbmFzqDfQCs2M,Tanjiro Kamado,41.0,291283.0,True,0.677,0.573,10.0,-7.982,0.0,0.047,0.317,0.0,0.291,0.282,107.059,4.0,r-n-b
Rock,7LAfgZiMw2A4Ub035myCox,SOMEWHERE III,7.0,486498.0,False,0.808,0.849,10.0,-11.605,1.0,0.0537,0.000919,0.883,0.112,0.318,116.996,4.0,detroit-techno
Rock,4vkYp7G6zyr146FlLH1z1R,Group Therapy 500 Live From Los Angeles - Deep Set,34.0,293726.0,False,0.652,0.924,11.0,-8.993,0.0,0.0384,0.00723,0.647,0.0666,0.132,125.246,4.0,progressive-house
Rock,04ILadtH6a83MZ8rAsk9TS,Wild Loneliness,20.0,183253.0,False,0.489,0.827,4.0,-5.991,1.0,0.0291,0.102,0.0153,0.343,0.533,154.935,4.0,power-pop
Rock,6U5rR52QF1E2PYNybosHxd,Music Machine,26.0,205400.0,False,0.393,0.979,0.0,-3.104,1.0,0.0452,7.18e-06,1.44e-05,0.319,0.44,163.069,4.0,synth-pop
Rock,3bPhKK9m3nmw67FIcIe8Uw,I Will Have That Power,23.0,378949.0,False,0.725,0.892,7.0,-13.914,1.0,0.288,0.351,0.0155,0.177,0.176,170.06,4.0,happy
Rock,12ljYgh3Pj8OlMlj0PbHHz,Добрые детские песни,8.0,87144.0,False,0.813,0.338,2.0,-11.043,0.0,0.103,0.517,0.0,0.101,0.505,117.494,4.0,romance
Rock,5YUyW9opqNsMSEzzecZih1,Intimo,74.0,172854.0,False,0.594,0.749,9.0,-5.298,0.0,0.056,0.0338,0.00106,0.3,0.694,179.968,4.0,reggaeton
Rock,2hMy67OU6fzDRQmgOfMZF2,Ghost of the Southern Son,21.0,133393.0,False,0.529,0.934,11.0,-4.98,1.0,0.0284,0.000416,0.728,0.0785,0.857,119.972,4.0,goth
Rock,5SdrxYs7ur0SRi3wSyuZVW,Onde?,48.0,187216.0,False,0.764,0.386,7.0,-9.049,0.0,0.0698,0.71,3.08e-05,0.0848,0.345,77.064,4.0,mpb
Rock,3b2d75RwH46FU8LSXmulOF,Remember You,46.0,190664.0,False,0.645,0.674,8.0,-7.26,0.0,0.0268,0.0289,0.0223,0.111,0.35,124.032,4.0,deep-house
Rock,4Nnhxs3I2IuHn9vZBu6TDO,Hundred Fifty Roses,45.0,172529.0,True,0.521,0.299,11.0,-7.905,0.0,0.149,0.247,1.24e-05,0.107,0.329,51.293,4.0,french
Rock,0ItfhIPfW1DOetljgTGjsD,Punish the Betrayer,17.0,112971.0,False,0.394,0.673,2.0,-14.563,0.0,0.0943,0.51,0.236,0.608,0.47,126.701,4.0,grindcore
Rock,7DD1ojeTUwnW65g5QuZw7X,I Will Survive,64.0,261173.0,False,0.668,0.678,9.0,-10.317,0.0,0.056,0.00293,0.0,0.265,0.657,120.029,4.0,disco
Rock,7piw04hPQZ1OHZ9Fq9JOXR,One-X,66.0,186373.0,False,0.306,0.873,0.0,-3.668,0.0,0.0567,0.00105,0.0,0.52,0.452,198.387,4.0,metal
Rock,0BhGZmaQ1SET53qGkGvwxD,Strangeland,60.0,196466.0,False,0.515,0.809,1.0,-5.051,1.0,0.0288,0.00188,9.86e-06,0.0983,0.237,111.985,4.0,piano
Rock,3IsElc2ardSjI3qVPHsFwB,LONEWOLF,57.0,178523.0,True,0.603,0.791,8.0,-4.509,1.0,0.106,0.00467,0.000165,0.319,0.489,173.979,4.0,emo
Rock,4LJhJ6DQS7NwE7UKtvcM52,Enema Of The State,80.0,148360.0,True,0.391,0.951,6.0,-7.419,1.0,0.0692,0.0126,0.000378,0.0878,0.468,157.66,4.0,punk-rock
Rock,1uBuhpNAXERLNTfo7EvEUP,Golden Hits Of The Ancient Russian Romance Vol.2,0.0,217293.0,False,0.426,0.459,2.0,-8.289,1.0,0.0465,0.88,0.00216,0.281,0.473,114.323,3.0,romance
Rock,39cFQHfY6tsdMRmSbFse3X,Storm Front,57.0,223266.0,False,0.457,0.808,9.0,-5.914,0.0,0.0349,0.11,0.0,0.127,0.681,89.893,4.0,piano
Rock,5HoQ7BOMJ3cGIr1N5OYgSE,Nakama,34.0,152700.0,False,0.535,0.722,9.0,-7.684,0.0,0.555,0.388,0.0,0.0995,0.594,143.285,4.0,french
Rock,0pu6Ruz29xmpiMpSTyFnPb,In My Feelings,55.0,97297.0,False,0.81,0.0774,0.0,-17.368,1.0,0.0526,0.927,0.0325,0.418,0.442,111.017,3.0,chill
Rock,6uIamhPtriYGY0T7v3pgyB,5,48.0,196080.0,False,0.567,0.932,4.0,-5.573,0.0,0.131,0.263,0.478,0.0672,0.678,170.109,4.0,trip-hop
Rock,1bYFGETEbAge4TDk4Nyq95,Virran rannalla,18.0,229160.0,False,0.623,0.618,1.0,-7.138,0.0,0.0268,0.29,0.00515,0.161,0.543,118.738,4.0,tango
Rock,43hAWgANUMvybp1zDBMrRf,METAL GALAXY,55.0,235159.0,False,0.521,0.989,10.0,-0.755,0.0,0.157,0.00285,0.00116,0.346,0.432,158.036,4.0,j-idol
Rock,7Ki4wIn6Ifg2xc2oZ1tjRB,Beyond,40.0,328493.0,False,0.279,0.482,4.0,-10.297,0.0,0.0364,0.944,0.889,0.158,0.13,75.991,4.0,guitar
Rock,2mzxSC7ZvxNN6OFMosColj,Cold World,23.0,211278.0,True,0.542,0.457,11.0,-8.781,0.0,0.166,0.426,0.0,0.118,0.304,99.971,4.0,j-dance
Rock,3NNPdBEeaFWAsik1Hq1USP,Arres,38.0,160390.0,False,0.498,0.426,11.0,-10.89,0.0,0.0483,0.0743,0.649,0.102,0.0903,80.018,4.0,turkish
Rock,5OjwSAytQrTrX6lMWkEA3F,Legacy (Vol. 1),24.0,163853.0,False,0.458,0.636,7.0,-8.085,1.0,0.0509,0.685,0.0,0.317,0.931,201.832,4.0,opera
Rock,2xJLyTiJMW1XzSdCj4KtNQ,You and Me,47.0,165403.0,False,0.704,0.364,4.0,-13.02,1.0,0.0811,0.652,0.122,0.0987,0.159,77.994,4.0,sad
Rock,4SVz82q5RfeWrbcQMevCOw,Stand by Me (Rerecorded),39.0,192446.0,False,0.633,0.399,9.0,-10.876,1.0,0.0298,0.617,0.0,0.168,0.58,115.983,4.0,rock-n-roll
Rock,4GLe92UMkrgrtigzFf6Nfu,Rolfs neue Vogelhochzeit,30.0,68173.0,False,0.767,0.445,0.0,-14.903,1.0,0.0318,0.73,0.0,0.34,0.973,95.0,4.0,children
Rock,5N1ede3QcEvtJNtM1een6B,Fish Rock,47.0,259127.0,False,0.579,0.767,2.0,-6.916,1.0,0.0399,0.00475,0.0,0.394,0.475,149.975,4.0,indie-pop
Rock,1WF4RTvSeDTOQBD9epYwEi,Around the World (La la La),65.0,153328.0,False,0.602,0.948,9.0,-3.372,0.0,0.0502,0.0396,1.43e-06,0.186,0.812,149.933,4.0,hardstyle
Rock,1dcCbOhMl5LKAj27DrINGN,Midnight Club Tracks II,7.0,408358.0,False,0.695,0.983,10.0,-6.204,0.0,0.0509,0.000169,0.895,0.0437,0.37,133.989,4.0,detroit-techno
Rock,5UYQSCJ9VDdC9P0akTVaED,Mother Earth,22.0,195880.0,False,0.604,0.638,8.0,-9.397,1.0,0.0332,0.459,0.000264,0.207,0.5,107.795,4.0,goth
Rock,5C93WFYiyIBX7rwhEAdHsd,Planet 80's,1.0,201013.0,False,0.716,0.86,2.0,-7.807,1.0,0.046,0.00917,0.839,0.251,0.958,142.168,4.0,synth-pop
Rock,5tC4xZ1VbLGopZurK3epH3,Мы в жизнь идем (1936 - 1958),0.0,238699.0,False,0.632,0.49,5.0,-12.339,1.0,0.157,0.963,1.22e-05,0.682,0.619,122.036,4.0,romance
Rock,5MavOWeuHXeLVSlOZjn59K,Irgendwo in Paris,23.0,248181.0,False,0.646,0.857,10.0,-4.999,1.0,0.0345,0.0526,0.0,0.311,0.933,131.959,4.0,party
Rock,1Ob6GLRM0pdmW6Nl8hnGNj,OXEAXEEXU,28.0,126120.0,False,0.742,0.939,7.0,-4.784,1.0,0.106,0.363,0.00604,0.157,0.965,154.955,4.0,dub
Rock,6hrWKdiLOcDgta5uybTj57,Tales,30.0,187346.0,False,0.451,0.906,11.0,-5.826,1.0,0.0865,0.00661,0.0895,0.181,0.579,166.552,4.0,garage
Rock,7vF1YyBRmpbfTqPuPJbi7j,All That You Fear,19.0,252466.0,False,0.401,0.938,9.0,-4.99,0.0,0.0533,2.02e-06,0.787,0.454,0.316,89.176,4.0,black-metal
Rock,378aahbFUoZdVoaXp7ac2h,(MORE) Unsponsored Content,26.0,127826.0,False,0.755,0.668,7.0,-5.328,1.0,0.0538,0.627,0.00868,0.19,0.738,92.024,4.0,indie-pop
Rock,3P4lqTLBjHHIqszDF8xB8F,Nexus Point,46.0,223767.0,False,0.374,0.96,4.0,-6.075,0.0,0.0499,7.42e-05,0.978,0.736,0.129,139.999,4.0,trance
Rock,0fNjlceNOHc5q5oaOfmhFR,20 Years of Hardcore (Remastered),31.0,196480.0,False,0.56,0.967,8.0,-5.115,1.0,0.079,0.000302,0.186,0.365,0.619,130.044,4.0,techno
Rock,6NGbBlz6b95e6zDDSDvf8J,Aguatic,63.0,187970.0,False,0.158,0.0642,1.0,-25.666,1.0,0.0474,0.884,0.758,0.108,0.0576,107.432,1.0,sleep
Rock,7LWhkYn0OVFveXTMo7dqJ9,Geiles Himmelblau,26.0,178866.0,False,0.714,0.86,9.0,-6.646,0.0,0.091,0.0878,0.0,0.341,0.895,135.984,4.0,party
Rock,22Z6ClJxSRovjPiswfCg3V,Fun in Acapulco,55.0,122760.0,False,0.755,0.736,0.0,-9.594,1.0,0.107,0.657,0.0,0.226,0.953,106.777,4.0,rockabilly
Rock,4vD9Wlh2VV52kFjt5rtHFz,Halloween Party Canzoni per Bambini 2022,0.0,177226.0,False,0.849,0.745,8.0,-5.975,1.0,0.087,0.0414,0.0,0.388,0.674,106.968,4.0,children
Rock,0DwAc0Z8Td3jv5frUznqu1,Beyond The Mix,45.0,417706.0,False,0.71,0.616,0.0,-16.306,1.0,0.116,0.0344,0.225,0.0936,0.398,120.385,4.0,chicago-house
Rock,3gepBhoYSQTlS4V2x2LOYJ,Pacific,21.0,129500.0,False,0.173,7.4e-05,0.0,-28.123,1.0,0.0902,0.941,0.757,0.12,0.0269,81.472,4.0,guitar
Rock,0ScmadWsEux9fssChv2mfy,Baris Mancho,29.0,183933.0,False,0.763,0.614,4.0,-7.202,0.0,0.0352,0.338,2.6e-05,0.0475,0.504,123.589,4.0,psych-rock
Rock,1rOmy0BEdNZfwR3UKomdWf,Right Now Right Now,22.0,218000.0,True,0.457,0.677,9.0,-14.713,0.0,0.943,0.844,0.0,0.851,0.331,95.039,4.0,comedy
Rock,6tzJUHESntwmwNBJF4R5jD,The Moss EP,48.0,533312.0,False,0.715,0.746,1.0,-8.217,1.0,0.0395,0.0107,0.89,0.0501,0.33,123.016,4.0,deep-house
Rock,5fBeNTPU3RBfCzNRUzmywo,Mercenary,24.0,324560.0,False,0.291,0.914,8.0,-7.517,1.0,0.0525,1.31e-06,0.911,0.0762,0.273,139.665,4.0,death-metal
Rock,1EKQupLgrWvH2mVmzMvKRl,Blue Dream (Softly),34.0,188561.0,False,0.367,0.0264,5.0,-21.3,1.0,0.0403,0.985,0.915,0.0876,0.15,69.903,4.0,new-age
Rock,1m4qGjaPGSsocNLCgZNtzh,Cool Kids Jams 3,10.0,193429.0,False,0.775,0.438,11.0,-10.563,1.0,0.0357,0.182,0.0,0.024,0.671,100.007,4.0,kids
Rock,1zk13qn2OJYa9Y7GJ08Lt3,Bananas,41.0,217128.0,False,0.699,0.837,10.0,-9.09,0.0,0.186,0.0273,0.749,0.784,0.374,109.985,4.0,club
Rock,6R25MG7CyTa3xmEJBULPUQ,Relax,19.0,245105.0,False,0.325,0.055,0.0,-19.585,1.0,0.0321,0.979,0.902,0.117,0.0776,76.855,4.0,new-age
Rock,3Gf8p9tWhMqE1pTiCXBoAo,Iron Pan Love,40.0,121714.0,False,0.618,0.321,8.0,-12.426,1.0,0.105,0.485,0.907,0.306,0.492,69.926,4.0,study
Rock,4QYGss1JbmGTxte5nA4JNX,TWELVE,37.0,367506.0,False,0.484,0.618,7.0,-5.623,1.0,0.0246,0.166,0.00025,0.11,0.464,166.008,4.0,j-pop
Rock,1QsILO369FaBdl6V9YNFGl,Fetty Wap (Deluxe),51.0,225866.0,True,0.697,0.676,7.0,-3.51,0.0,0.0395,0.00752,0.0,0.0898,0.372,136.01,4.0,j-dance
Rock,5w7iYWCPAuf9CYfD9LkGJH,Ori,26.0,193893.0,False,0.893,0.671,11.0,-8.777,1.0,0.0619,0.646,0.2,0.117,0.933,99.998,4.0,afrobeat
Rock,6ChFsa3xElTTIJAo460out,How Great Is Our God: The Essential Collection,44.0,326960.0,False,0.554,0.705,10.0,-5.939,1.0,0.0404,0.0174,2.21e-05,0.121,0.133,118.008,4.0,world-music
Rock,0bORa4VpL8NzyMXEI6UFGK,"Echoes, Silence, Patience & Grace",60.0,224880.0,False,0.401,0.888,0.0,-3.793,1.0,0.0401,0.000367,0.0,0.12,0.365,146.781,4.0,grunge
Rock,4X8TzZY7oDQT7XRsuqYGdX,Phantom Limb,15.0,50800.0,True,0.319,0.962,8.0,-3.969,0.0,0.169,3.14e-06,0.807,0.173,0.074,109.061,3.0,grindcore
Rock,1ylg0BlxPEnNvWRNY3FaQl,End of Disclosure,18.0,366823.0,False,0.432,0.894,3.0,-7.934,0.0,0.0666,9.8e-05,0.777,0.112,0.0954,115.1,4.0,black-metal
Rock,5N1ede3QcEvtJNtM1een6B,Fish Rock,47.0,259127.0,False,0.579,0.767,2.0,-6.916,1.0,0.0399,0.00475,0.0,0.394,0.475,149.975,4.0,rock
Rock,457p7UH7hoHrbA2iI4PSCA,Get Wet,50.0,206480.0,True,0.499,0.843,6.0,-2.224,1.0,0.113,0.0138,0.0,0.124,0.533,127.932,4.0,dub
Rock,5dvGOTBXFSgpKddB6MGe0P,HIDDEN GEMS,62.0,221142.0,False,0.674,0.508,10.0,-10.56,0.0,0.298,0.159,0.000361,0.348,0.322,139.966,4.0,hip-hop
Rock,5wvmIBkBcqg1y5kniumrQk,In Tokens & Charms (Deluxe Edition),34.0,218269.0,False,0.669,0.213,10.0,-15.379,1.0,0.0398,0.778,0.0146,0.0849,0.204,129.604,3.0,singer-songwriter
Rock,1qXXsm5HOx6lssCY9Sct2E,Arktis.,41.0,324640.0,False,0.435,0.498,10.0,-8.681,1.0,0.0356,0.00212,0.00748,0.0827,0.0563,138.075,4.0,black-metal
Rock,330w7iBKrHxlJwx3WMdHVr,Beat,44.0,225773.0,False,0.319,0.42,4.0,-18.041,1.0,0.0311,0.0814,0.454,0.171,0.196,151.972,4.0,trip-hop
Rock,1qUHD9oPIMFHKpR12NY2KC,The End Is Where We Begin,67.0,231665.0,False,0.531,0.887,5.0,-4.417,0.0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4.0,alternative
Rock,1AJjf493QWymMyQmDXj6fK,Box Energy,27.0,370306.0,False,0.689,0.964,7.0,-13.107,1.0,0.0715,0.148,0.838,0.128,0.462,123.696,3.0,chicago-house
Rock,2VRtvXFwINloiZyYE5GGNG,Concepts,53.0,150910.0,False,0.451,0.0476,10.0,-25.382,1.0,0.0355,0.995,0.911,0.0997,0.224,135.892,3.0,piano
Rock,0gPQTLaqHDgdupKEok7J2x,Born to Do It,71.0,235133.0,False,0.659,0.812,4.0,-7.499,0.0,0.0487,0.23,0.0,0.0951,0.888,83.014,4.0,soul
Rock,5yrXdf4eaaOWi9fzG3Jlb4,The Spirit Within,60.0,184428.0,False,0.591,0.335,1.0,-14.259,0.0,0.0545,0.686,0.432,0.408,0.0718,128.147,4.0,chill
Rock,3XFqW9PbzMBy6wV06egJQ2,For Those That Wish To Exist,49.0,226605.0,False,0.484,0.925,1.0,-4.165,1.0,0.0862,0.000128,0.000238,0.0831,0.245,123.966,4.0,metalcore
Rock,0GFlj8tSc4TMReREuqXkqO,M.I.,29.0,151946.0,False,0.425,0.945,0.0,-4.866,1.0,0.0764,0.00161,0.000157,0.23,0.796,199.822,4.0,power-pop
Rock,6vi4I2vZkN5mDePmVSSVTq,"Hurry up, We're Dreaming",49.0,235386.0,False,0.427,0.823,7.0,-4.997,1.0,0.0466,6e-05,0.000129,0.127,0.311,124.024,4.0,french
Rock,25Tai90aOlq82BGovSKtw7,To Do,8.0,369653.0,False,0.839,0.707,0.0,-8.153,1.0,0.0674,0.00346,0.739,0.478,0.753,126.003,4.0,chicago-house
Rock,3nHH210MdVkYnt6oe2D7aW,Running Hits Summer Edition,22.0,212706.0,False,0.6,0.987,10.0,-3.423,1.0,0.0762,0.267,0.0435,0.266,0.615,150.006,4.0,breakbeat
Rock,1OwWdf12e02HeIQvUsLUdD,So Long of a Journey,21.0,148600.0,False,0.535,0.828,11.0,-10.707,1.0,0.0465,0.472,0.0333,0.94,0.841,131.51,4.0,bluegrass
Rock,4rVVkH4MuVWUO6rqVlfYNh,Curlicue,8.0,139374.0,False,0.625,0.771,1.0,-7.243,0.0,0.0562,0.266,0.879,0.0953,0.0771,78.069,4.0,study
Rock,5yFN02Cfksk2iADPofGNIy,SHINIE,42.0,182068.0,False,0.74,0.872,11.0,-6.272,0.0,0.118,0.0622,0.000418,0.152,0.789,145.01,1.0,club
Rock,7piKDEjJ5IodOee9jM5PJ5,Chandrodhayam,31.0,352120.0,False,0.438,0.599,1.0,-10.558,1.0,0.0717,0.882,0.0,0.434,0.819,113.872,4.0,classical
Rock,4ECNtOnqzxutZkXP4TE3n3,Frontiers,74.0,323706.0,False,0.451,0.962,0.0,-3.947,1.0,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,4.0,hard-rock
Rock,2dqqDKp2LRm1MsyqxWeRIO,Lamhe,44.0,199500.0,False,0.374,0.255,5.0,-14.045,1.0,0.0345,0.804,0.0,0.105,0.41,98.231,4.0,singer-songwriter
Rock,2d8QadEHtIznYQftCI0r31,OK Boomers - Top Tunes,3.0,249533.0,False,0.339,0.625,1.0,-8.57,1.0,0.028,0.056,0.000101,0.229,0.334,104.679,4.0,rock
Rock,3FSF2F62qs9Y5Ak65nqGsx,Mehdi Khayami: Kamanche Concerto,0.0,473760.0,False,0.371,0.231,2.0,-17.631,1.0,0.314,0.937,0.665,0.343,0.0626,105.986,4.0,iranian
